,date,teff,ts,ps
0,2021-03-22 00:00:00,259.9750705000001,294.21995572795254,1006.98664764724
1,2021-03-22 03:00:00,259.97672250000005,292.78216263228506,1007.01074764724
2,2021-03-22 06:00:00,259.5399805,291.85656454409497,1007.31184764724
3,2021-03-22 09:00:00,259.451972,292.158998044095,1004.933688
4,2021-03-22 12:00:00,259.66047050000003,295.78763495590493,1007.49114764724
5,2021-03-22 15:00:00,259.9771765,306.14297327952505,1007.1277476472401
6,2021-03-22 18:00:00,260.17832250000004,306.54246191181005,1002.96754764724
7,2021-03-22 21:00:00,260.32577349999997,300.00510477952497,1002.30554764724
8,2021-03-23 00:00:00,260.122646,296.6248233897625,1005.54464764724
9,2021-03-23 03:00:00,259.6559955,294.739336455905,1008.12524764724
10,2021-03-23 06:00:00,259.50057699999996,294.085996544095,1004.948688
11,2021-03-23 09:00:00,259.26432650000004,293.77499995590495,1004.542188
12,2021-03-23 12:00:00,259.120744,296.94349313228497,1007.0081476472401
13,2021-03-23 15:00:00,259.562042,307.14461741181,1006.7129476472401
14,2021-03-23 18:00:00,260.2208370000001,306.522592514955,1003.0344476472401
15,2021-03-23 21:00:00,260.37276349999996,301.89215041180995,1000.9364879999999
16,2021-03-24 00:00:00,260.43807000000004,298.376404794095,1004.1690476472401
17,2021-03-24 03:00:00,260.0374595,295.3507961322849,1004.7069476472402
18,2021-03-24 06:00:00,259.76793050000003,295.31513650000005,1003.375288
19,2021-03-24 09:00:00,259.6949215,294.550369955905,1001.53546764724
20,2021-03-24 12:00:00,259.69333950000004,300.661338,1005.344388
21,2021-03-24 15:00:00,260.03995050000003,308.44087291181,1003.941
22,2021-03-24 18:00:00,260.439159,307.90074069133505,1001.4926476472401
23,2021-03-24 21:00:00,260.90021,303.6993127496149,999.8532879999999
24,2021-03-25 00:00:00,260.543266,298.5448260220475,1002.6643
25,2021-03-25 03:00:00,260.1387045,296.03002926457,1002.01706764724
26,2021-03-25 06:00:00,260.1627485,295.10817108819003,1003.3682476472401
27,2021-03-25 09:00:00,260.01399599999996,294.85520154409505,1003.5575476472401
28,2021-03-25 12:00:00,260.053732,300.09993754409504,1001.44386764724
29,2021-03-25 15:00:00,260.6010715,308.81974132361995,1000.3939676472401
